"District","Block","Panchayat","Work_Code","Mustroll_No","Mustroll_Link","Persondays"
"BASTI","PARAS RAMPUR","SIRSAHAWA","3153001076/RC/958486255823745716","9534","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=SIRSAHAWA&panchayat_code=3153001076&fin_year=2025-2026&source=&work_code=3153001076/RC/958486255823745716&msr_no=9534&AttendanceDate=22/03/2026&Digest=oP/bTn6afkZy0gscDPD3mg",10
"BASTI","PARAS RAMPUR","UJJAINI","3153001081/RC/958486255823729710","9197","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=UJJAINI&panchayat_code=3153001081&fin_year=2025-2026&source=&work_code=3153001081/RC/958486255823729710&msr_no=9197&AttendanceDate=22/03/2026&Digest=ji+ULE2Uby0ZeWBdcO8k1A",9
"BASTI","PARAS RAMPUR","DHOSHAR MISHRA","3153001085/LD/958486255824966588","9452","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DHOSHAR%20MISHRA&panchayat_code=3153001085&fin_year=2025-2026&source=&work_code=3153001085/LD/958486255824966588&msr_no=9452&AttendanceDate=22/03/2026&Digest=b86TYoRjRJwMjyTPIFz6kg",10
"BASTI","PARAS RAMPUR","DHOSHAR MISHRA","3153001085/LD/958486255824966588","9455","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DHOSHAR%20MISHRA&panchayat_code=3153001085&fin_year=2025-2026&source=&work_code=3153001085/LD/958486255824966588&msr_no=9455&AttendanceDate=22/03/2026&Digest=Qo3fz4dr0S8J2Kcd/HDFyA",8
"BASTI","PARAS RAMPUR","BILARI BHITI","3153001092/LD/958486255824949574","9195","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=BILARI%20BHITI&panchayat_code=3153001092&fin_year=2025-2026&source=&work_code=3153001092/LD/958486255824949574&msr_no=9195&AttendanceDate=22/03/2026&Digest=nrQS742SC3bZYtTcuEJpDg",7
"BASTI","PARAS RAMPUR","PITUDA","3153001093/LD/958486255824888940","9306","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=PITUDA&panchayat_code=3153001093&fin_year=2025-2026&source=&work_code=3153001093/LD/958486255824888940&msr_no=9306&AttendanceDate=22/03/2026&Digest=l9gYmUGaB9VT7+Zl35a2uA",7
"BASTI","PARAS RAMPUR","RAMPUR NAV NIDHI RAI","3153001096/LD/958486255824671641","9618","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=RAMPUR%20NAV%20NIDHI%20RAI&panchayat_code=3153001096&fin_year=2025-2026&source=&work_code=3153001096/LD/958486255824671641&msr_no=9618&AttendanceDate=22/03/2026&Digest=IwPV6ik1YRucs9hUYLgE8Q",10
"BASTI","PARAS RAMPUR","JAMOLIYA PANDEY","3153001102/RC/958486255823726351","9528","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=JAMOLIYA%20PANDEY&panchayat_code=3153001102&fin_year=2025-2026&source=&work_code=3153001102/RC/958486255823726351&msr_no=9528&AttendanceDate=22/03/2026&Digest=vC90LTuce3luZfUfEzk5xg",10
"BASTI","PARAS RAMPUR","LACHHIPUR","3153001106/LD/958486255824900960","9290","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=LACHHIPUR&panchayat_code=3153001106&fin_year=2025-2026&source=&work_code=3153001106/LD/958486255824900960&msr_no=9290&AttendanceDate=22/03/2026&Digest=XEhDXwfin4HpRboBI1UrHg",10
"BASTI","PARAS RAMPUR","LACHHIPUR","3153001106/LD/958486255824901004","9294","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=LACHHIPUR&panchayat_code=3153001106&fin_year=2025-2026&source=&work_code=3153001106/LD/958486255824901004&msr_no=9294&AttendanceDate=22/03/2026&Digest=QDuHlz7cM295ELfF9buqsg",7
"BASTI","PARAS RAMPUR","LACHHIPUR","3153001106/WC/958486255824214723","9516","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=LACHHIPUR&panchayat_code=3153001106&fin_year=2025-2026&source=&work_code=3153001106/WC/958486255824214723&msr_no=9516&AttendanceDate=22/03/2026&Digest=LIi7AZ3LMwuVUj34GOtoOA",10
"BASTI","RAMNAGAR","AHIRAULA","3153006002/RC/958486255823713516","6145","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=AHIRAULA&panchayat_code=3153006002&fin_year=2025-2026&source=&work_code=3153006002/RC/958486255823713516&msr_no=6145&AttendanceDate=22/03/2026&Digest=EwJwB6NWQ18ffSd54o+aeQ",5
"BASTI","RAMNAGAR","BEILI","3153006014/RC/958486255823749832","6112","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=BEILI&panchayat_code=3153006014&fin_year=2025-2026&source=&work_code=3153006014/RC/958486255823749832&msr_no=6112&AttendanceDate=22/03/2026&Digest=JU+koCQgta8iWjlyam6XBg",5
"BASTI","RAMNAGAR","MAJHARI BAZAR","3153006042/RC/958486255823749133","5995","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=MAJHARI%20BAZAR&panchayat_code=3153006042&fin_year=2025-2026&source=&work_code=3153006042/RC/958486255823749133&msr_no=5995&AttendanceDate=22/03/2026&Digest=FsitmWvL+3jhiOe1ywpE1w",5
"BASTI","RAMNAGAR","MANJHARI","3153006052/AV/958486255824157779","6027","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=MANJHARI&panchayat_code=3153006045&fin_year=2025-2026&source=&work_code=3153006052/AV/958486255824157779&msr_no=6027&AttendanceDate=22/03/2026&Digest=k+X9mL4NCHILUHVsyV/RVw",5
"BASTI","RAMNAGAR","IBRAHIMCHAK SEKHAPUR","3153006071/RC/958486255823721459","6072","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=IBRAHIMCHAK%20SEKHAPUR&panchayat_code=3153006071&fin_year=2025-2026&source=&work_code=3153006071/RC/958486255823721459&msr_no=6072&AttendanceDate=22/03/2026&Digest=zDpvU2n+GcqvT7KOxtcIAg",4
"BASTI","RAMNAGAR","KOLHUIEE","3153006076/RC/958486255823750755","6106","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=KOLHUIEE&panchayat_code=3153006076&fin_year=2025-2026&source=&work_code=3153006076/RC/958486255823750755&msr_no=6106&AttendanceDate=22/03/2026&Digest=q7c0Zo5vM0nNDFHEOTvFgA",3
"BASTI","RAMNAGAR","MAILANI URF HINDU NAGAR","3153006079/RC/958486255823731816","6074","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=MAILANI%20URF%20HINDU%20NAGAR&panchayat_code=3153006079&fin_year=2025-2026&source=&work_code=3153006079/RC/958486255823731816&msr_no=6074&AttendanceDate=22/03/2026&Digest=EhuOA4SaLdOvMo/D5laSNg",3
"BASTI","RAMNAGAR","TURKAULIYA RAI","3153006087/AV/958486255824148448","6116","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=TURKAULIYA%20RAI&panchayat_code=3153006087&fin_year=2025-2026&source=&work_code=3153006087/AV/958486255824148448&msr_no=6116&AttendanceDate=22/03/2026&Digest=TCcHzCqLaQU2W4Y5J2b51Q",6
"BASTI","RUDAULI","AAMWARI","3153008001/WH/958486255824013035","5985","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=AAMWARI&panchayat_code=3153008001&fin_year=2025-2026&source=&work_code=3153008001/WH/958486255824013035&msr_no=5985&AttendanceDate=22/03/2026&Digest=rCrn7Te/q7VIed7XRWxp8Q",1
"BASTI","RUDAULI","BABHANI MISHR","3153008005/RC/958486255823749295","6131","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=BABHANI%20MISHR&panchayat_code=3153008005&fin_year=2025-2026&source=&work_code=3153008005/RC/958486255823749295&msr_no=6131&AttendanceDate=22/03/2026&Digest=E/VrwXzDBKHDJ9oh8zOFtw",3
"BASTI","RUDAULI","BHITEHARA","3153008013/RC/958486255823702975","6001","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=BHITEHARA&panchayat_code=3153008013&fin_year=2025-2026&source=&work_code=3153008013/RC/958486255823702975&msr_no=6001&AttendanceDate=22/03/2026&Digest=Tq52v8BddOJywVHl1S5tdA",10
"BASTI","RUDAULI","BHITEHARA","3153008013/RC/958486255823743223","6106","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=BHITEHARA&panchayat_code=3153008013&fin_year=2025-2026&source=&work_code=3153008013/RC/958486255823743223&msr_no=6106&AttendanceDate=22/03/2026&Digest=iPRnjC9FiD2SKLfy1GQNpw",6
"BASTI","RUDAULI","CHHATRIYA","3153008018/RC/958486255823690413","6154","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=CHHATRIYA&panchayat_code=3153008018&fin_year=2025-2026&source=&work_code=3153008018/RC/958486255823690413&msr_no=6154&AttendanceDate=22/03/2026&Digest=cVVkyVWxSA/ntK4TUpbIWQ",2
"BASTI","RUDAULI","DADWA TIWARI","3153008020/RC/958486255823740212","6181","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=DADWA%20TIWARI&panchayat_code=3153008020&fin_year=2025-2026&source=&work_code=3153008020/RC/958486255823740212&msr_no=6181&AttendanceDate=22/03/2026&Digest=AYe/bdWA4ktfRSqFZMon5w",7
"BASTI","RUDAULI","DEURA","3153008021/WC/958486255824248021","6048","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=DEURA&panchayat_code=3153008021&fin_year=2025-2026&source=&work_code=3153008021/WC/958486255824248021&msr_no=6048&AttendanceDate=22/03/2026&Digest=jaNdJynz0d6Yw9z1Uc/BzA",4
"BASTI","RUDAULI","DUMARI","3153008024/WC/958486255824220837","6143","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=DUMARI&panchayat_code=3153008024&fin_year=2025-2026&source=&work_code=3153008024/WC/958486255824220837&msr_no=6143&AttendanceDate=22/03/2026&Digest=ycbAL52IXCLp0lp2by+P7w",2
"BASTI","RUDAULI","HANUMAN GANG","3153008029/RC/958486255823732922","5913","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=HANUMAN%20GANG&panchayat_code=3153008029&fin_year=2025-2026&source=&work_code=3153008029/RC/958486255823732922&msr_no=5913&AttendanceDate=22/03/2026&Digest=7c/Pz6xrUAxv/BEusM7fiw",7
"BASTI","RUDAULI","KHAMBHA","3153008037/RC/958486255823736388","6032","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=KHAMBHA&panchayat_code=3153008037&fin_year=2025-2026&source=&work_code=3153008037/RC/958486255823736388&msr_no=6032&AttendanceDate=22/03/2026&Digest=hbBSiX5orN047d6S/7pndg",5
"BASTI","KUDARAHA","MANJHARIYA","3153013057/RC/958486255823656451","7547","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=MANJHARIYA&panchayat_code=3153013057&fin_year=2025-2026&source=&work_code=3153013057/RC/958486255823656451&msr_no=7547&AttendanceDate=22/03/2026&Digest=18PeJ+8bE6Refwl2tllehw",10
"BASTI","KUDARAHA","BAANPUR","3153013059/RC/958486255823694008","7706","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BAANPUR&panchayat_code=3153013059&fin_year=2025-2026&source=&work_code=3153013059/RC/958486255823694008&msr_no=7706&AttendanceDate=22/03/2026&Digest=9q3TTflcOzD2dBPtJSKvHQ",10
"BASTI","KUDARAHA","DIHUKPURA","3153013060/RC/958486255823750157","8092","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=DIHUKPURA&panchayat_code=3153013060&fin_year=2025-2026&source=&work_code=3153013060/RC/958486255823750157&msr_no=8092&AttendanceDate=22/03/2026&Digest=nYnAWoNjCGvbUOIiVM2ckg",2
"BASTI","KUDARAHA","TENUA","3153013064/LD/958486255825009974","7569","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=TENUA&panchayat_code=3153013064&fin_year=2025-2026&source=&work_code=3153013064/LD/958486255825009974&msr_no=7569&AttendanceDate=22/03/2026&Digest=TePcUL0gZMUtzUfhbedgCA",9
"BASTI","KUDARAHA","TENUA","3153013064/LD/958486255825009975","7563","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=TENUA&panchayat_code=3153013064&fin_year=2025-2026&source=&work_code=3153013064/LD/958486255825009975&msr_no=7563&AttendanceDate=22/03/2026&Digest=1e8w6mr2AAh/sS8Al3fqsg",10
"BASTI","KUDARAHA","TENUA","3153013064/LD/958486255825009975","7566","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=TENUA&panchayat_code=3153013064&fin_year=2025-2026&source=&work_code=3153013064/LD/958486255825009975&msr_no=7566&AttendanceDate=22/03/2026&Digest=DQFAQ35aBfjYwf6cLjr6CQ",10
"BASTI","KUDARAHA","BAIRARA MUSTAHKAM","3153013065/RC/958486255823747327","7474","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BAIRARA%20MUSTAHKAM&panchayat_code=3153013065&fin_year=2025-2026&source=&work_code=3153013065/RC/958486255823747327&msr_no=7474&AttendanceDate=22/03/2026&Digest=mpmhyJH6lIf4uUpDPoWnpg",8
"BASTI","KUDARAHA","SISAI PANDIT","3153013068/RC/958486255823751403","8108","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=SISAI%20PANDIT&panchayat_code=3153013068&fin_year=2025-2026&source=&work_code=3153013068/RC/958486255823751403&msr_no=8108&AttendanceDate=22/03/2026&Digest=rTu7EFPA4O2Bkz0IaRYu/g",9
"BASTI","KUDARAHA","PIPARPATI EHATMALI","3153013071/RC/958486255823700979","7932","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PIPARPATI%20EHATMALI&panchayat_code=3153013071&fin_year=2025-2026&source=&work_code=3153013071/RC/958486255823700979&msr_no=7932&AttendanceDate=22/03/2026&Digest=omoJZEpUgG+HCaIpII4C0A",10
"BASTI","KUDARAHA","PIPARPATI EHATMALI","3153013071/RC/958486255823700979","7935","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PIPARPATI%20EHATMALI&panchayat_code=3153013071&fin_year=2025-2026&source=&work_code=3153013071/RC/958486255823700979&msr_no=7935&AttendanceDate=22/03/2026&Digest=1x/cRH+zY/3IWT53D8Wyhg",9
"BASTI","KUDARAHA","PIPARPATI EHATMALI","3153013071/RC/958486255823746233","7797","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PIPARPATI%20EHATMALI&panchayat_code=3153013071&fin_year=2025-2026&source=&work_code=3153013071/RC/958486255823746233&msr_no=7797&AttendanceDate=22/03/2026&Digest=pHxjHvqu1XKiREO8EtqVjQ",5
"BASTI","KUDARAHA","PIPARPATI EHATMALI","3153013071/RC/958486255823751618","8136","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PIPARPATI%20EHATMALI&panchayat_code=3153013071&fin_year=2025-2026&source=&work_code=3153013071/RC/958486255823751618&msr_no=8136&AttendanceDate=22/03/2026&Digest=j8RxcGiWUsBs8HhvgftC3Q",10
"BASTI","KUDARAHA","VISHENPUR","3153013073/LD/958486255824854652","7907","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=VISHENPUR&panchayat_code=3153013073&fin_year=2025-2026&source=&work_code=3153013073/LD/958486255824854652&msr_no=7907&AttendanceDate=22/03/2026&Digest=pcm3UVNBZiucV9knP9nQPw",5
"BASTI","KUDARAHA","HARKHAILIYA URF MATIYARIA","3153013074/RC/YD/958486255823746860","7878","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=HARKHAILIYA%20URF%20MATIYARIA&panchayat_code=3153013074&fin_year=2025-2026&source=&work_code=3153013074/RC/YD/958486255823746860&msr_no=7878&AttendanceDate=22/03/2026&Digest=S9faBY4P/kS10Upo8b8/8Q",10
"BASTI","KUDARAHA","HARKHAILIYA URF MATIYARIA","3153013074/RC/YD/958486255823746860","7881","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=HARKHAILIYA%20URF%20MATIYARIA&panchayat_code=3153013074&fin_year=2025-2026&source=&work_code=3153013074/RC/YD/958486255823746860&msr_no=7881&AttendanceDate=22/03/2026&Digest=TQSgsnTtCRdpfd2feI3EQg",10
"BASTI","KUDARAHA","HARKHAILIYA URF MATIYARIA","3153013074/RC/YD/958486255823746903","7640","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=HARKHAILIYA%20URF%20MATIYARIA&panchayat_code=3153013074&fin_year=2025-2026&source=&work_code=3153013074/RC/YD/958486255823746903&msr_no=7640&AttendanceDate=22/03/2026&Digest=hCLOKibGbcb07UKZzh5dGA",10
"BASTI","KUDARAHA","DAIJI","3153013078/LD/958486255824702897","8051","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=DAIJI&panchayat_code=3153013078&fin_year=2025-2026&source=&work_code=3153013078/LD/958486255824702897&msr_no=8051&AttendanceDate=22/03/2026&Digest=hY1fnYxEbWfJs79BplqAJQ",10
"BASTI","PARAS RAMPUR","AMAULI","3153001003/RC/958486255823709358","9243","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=AMAULI&panchayat_code=3153001003&fin_year=2025-2026&source=&work_code=3153001003/RC/958486255823709358&msr_no=9243&AttendanceDate=22/03/2026&Digest=O8k8ETyXvDN8PSYQruUoXA",5
"BASTI","PARAS RAMPUR","BHAISAHAWA","3153001011/RC/958486255823728168","9380","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=BHAISAHAWA&panchayat_code=3153001011&fin_year=2025-2026&source=&work_code=3153001011/RC/958486255823728168&msr_no=9380&AttendanceDate=22/03/2026&Digest=vwFzAkNoc+g2vbQ2tIFb3g",8
"BASTI","PARAS RAMPUR","BICHHIYA MISHRA","3153001013/RC/958486255823699327","9557","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=BICHHIYA%20MISHRA&panchayat_code=3153001013&fin_year=2025-2026&source=&work_code=3153001013/RC/958486255823699327&msr_no=9557&AttendanceDate=22/03/2026&Digest=zzaevcqd2n6GXU/RuD3yDA",7
"BASTI","PARAS RAMPUR","CHAORI","3153001015/LD/958486255825005262","9373","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=CHAORI&panchayat_code=3153001015&fin_year=2025-2026&source=&work_code=3153001015/LD/958486255825005262&msr_no=9373&AttendanceDate=22/03/2026&Digest=TEsiZdqCaXU0cmJkjbuy/A",10
